ticker,title,description,publishedAt,url,sentiment_label,sentiment_score,sentiment_compound
ETH,Bybit Hit by Crypto’s Worst Hack With Almost $1.5 Billion Stolen,"Bybit said it was hacked, resulting in what analysts estimate was the loss of almost $1.5 billion (roughly Rs. 13,008 crore) worth of tokens. The Dubai-headquartered platform, which is not available in the US, had roughly $16.2 billion (roughly Rs. 1,40,489 c…",2025-02-24T08:49:40Z,https://www.gadgets360.com/cryptocurrency/news/bybit-hit-cryptocurrency-worst-hack-usd-1-5-billion-stolen-7782595,NEGATIVE,0.9998486042022705,-0.9998486042022705
ETH,EUROTRASH Monday: UAE Double Wins and Vingegaard Surprises!,"Feb 24, 2025: The UAE Tour, Vuelta a Andalucia, Volta ao Algarve and Classic Var with all the video action, reports, results and what the riders thought. TOP STORY: Bike NYC: Our statement on president Trump's decision to revoke NYC congestion pricing. Rider …",2025-02-24T08:01:55Z,https://pezcyclingnews.com/eurotrash/eurotrash-cycling-news-monday-24-2-2025-uae-andalucia-algarve-var-pogacar-vingegaard-bikenyc-jakobsen-laporte-iserbyt-vanpoppel-morton-lotto-ineos-beat-paris-nice-sivacov-pidcock/,NEUTRAL,0.9996576309204102,0
ETH,Raydium’s RAY Dives 25% as Pump.Fun Appears to Test Own AMM Exchange,"Crypto watchers noticed the popular Solana tool apparently testing its own AMM in early Monday hours, dampening sentiment for tokens of its existing exchange.",2025-02-24T07:13:25Z,https://www.coindesk.com/markets/2025/02/24/raydium-s-ray-dives-25-as-pump-fun-appears-to-test-own-amm-exchange,NEGATIVE,0.9988375306129456,-0.9988375306129456
ETH,"Crypto Price Today: Bitcoin, Ether See Losses Alongside Most Altcoins, Price Charts Show Volatility","Bitcoin on Monday, February 24 showed losses on noth national and international exchanges. The overall crypto price chart dropped by 1.20 percent over the last 24 hours. Solana, Dogecoin, and Polkadot registered losses on the price charts. Cronos and Iota mea…",2025-02-24T06:31:56Z,https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-today-ether-altcoins-dogecoin-solana-cardano-cryptocurrency-loss-market-volatility-7781662,NEGATIVE,0.9994540810585022,-0.9994540810585022
ETH,Bybit Hit by Crypto’s Worst Hack With Almost $1.5 Billion Stolen,"Crypto exchange Bybit said it was hacked, resulting in what analysts estimate was the loss of almost $1.5 billion worth of tokens in the biggest theft ever committed in the industry. Researchers believe North Korean hackers were likely responsible. A …",2025-02-24T06:15:24Z,https://www.insurancejournal.com/news/international/2025/02/24/812949.htm,NEGATIVE,0.9998134970664978,-0.9998134970664978
ETH,"Ether recovers from its dip to $2,600 following Bybit’s hack","Key takeaways Ether dipped to the $2,600 region following Bybit’s hack on Friday but now trades above $2,700 per coin.  iDEGEN has raised nearly $25 million as presale ends in two days. ETH could rally higher after dipping on Bybit hack Ether, the second-larg…",2025-02-24T06:08:49Z,https://coinjournal.net/news/ether-recovers-from-its-dip-to-2600-following-bybits-hack/,POSITIVE,0.9876940250396729,0.9876940250396729
ETH,Solana Whales Increase Engagement in Bearish Options Plays on Deribit Amid SOL Meltdown and Impending Unlock,SOL put options accounted for most of the block trades that crossed the tape on Deribit last week.,2025-02-24T06:05:32Z,https://www.coindesk.com/markets/2025/02/24/solana-whales-increase-engagement-in-bearish-options-plays-on-deribit-amid-sol-meltdown-and-impending-unlock,NEUTRAL,0.4964856803417206,0
ETH,Bybit Closes 'ETH Gap' as Exchange Replenishes $1.4B Hole After Hack,Bybit has returned to a 1:1 backing of client assets days after being hit by the biggest crypto heist ever.,2025-02-24T05:06:08Z,https://www.coindesk.com/markets/2025/02/24/bybit-closes-eth-gap-as-exchange-amasses-usd1-2b-after-hack,POSITIVE,0.9907416105270386,0.9907416105270386
ETH,Ethereum Developer Counters Idea Of Blockchain Rollback Amid Bybit Hack,"Ethereum Foundation lead developer Tim Beiko has dismissed the idea of an Ethereum blockchain rollback following the Bybit crypto exchange hack. In a detailed post on X, Beiko explained why such a proposal is impractical and unfeasible. Related Reading: Grays…",2025-02-24T04:00:00Z,https://bitcoinist.com/ethereum-dev-blockchain-rollback-amidst-bybit-hack/,NEUTRAL,0.952098548412323,0
ETH,"Rather than add a backdoor, Apple decides to kill iCloud E2EE for UK peeps",PLUS: SEC launches new crypto crime unit; Phishing toolkit upgraded; and more Infosec in brief  Apple has responded to the UK government's demand for access to its customers’ data stored in iCloud by deciding to turn off its Advanced Data Protection (ADP) end…,2025-02-24T03:31:05Z,https://www.theregister.com/2025/02/24/rather_than_add_a_backdoor/,NEUTRAL,0.9235018491744995,0
ETH,North Korean hackers reportedly behind $2.4 billion cryptocurrency heist,The Dubai-based platform Bybit said an attacker gained control of an Ethereum wallet and transferred its holdings to an unknown address.,2025-02-24T03:22:08Z,https://www.abc.net.au/news/2025-02-24/bybit-cryptocurrency-hack-what-we-know/104974512,NEUTRAL,0.9870818853378296,0
ETH,"Ethereum Price Fails to Break $3,000—Is the Uptrend in Danger?","Ethereum price failed to clear the $3,000 resistance zone. ETH is consolidating near $2,750 and might aim for a fresh increase. Ethereum is still showing positive signs above the $2,680 zone. The price is trading above $2,750 and the 100-hourly Simple Moving …",2025-02-24T03:18:52Z,http://www.newsbtc.com/analysis/eth/ethereum-price-fails-3000/,NEGATIVE,0.5936151146888733,-0.5936151146888733
ETH,"Solana vs. Ethereum: As SOL’s DEX volume drops 24%, is it ETH’s time to shine?",Is Solana slowing down on its promise to be the Ethereum killer?,2025-02-24T03:00:55Z,https://ambcrypto.com/solana-vs-ethereum-as-sols-dex-volume-drops-24-is-it-eths-time-to-shine/,NEGATIVE,0.9992534518241882,-0.9992534518241882
ETH,"Bybit Funds on the Move, Could be Headed for Bitcoin Mixers ‘Next’: Elliptic","North Korean actors have begun laundering at least 10% of the record $1.46 billion theft through anonymous exchange services, Elliptic says.",2025-02-24T01:33:31Z,https://decrypt.co/307430/bybit-funds-on-the-move-could-be-headed-for-bitcoin-mixers-next-elliptic,NEUTRAL,0.9998898506164551,0
ETH,"Trader Predicts Relief Rally for Altcoin Market, Says One Layer-1 Crypto Looking To Move Further Up","An analyst known for calling the November 2021 crypto bull cycle top believes that the altcoin market is about to witness the return of bullish momentum. Pseudonymous analyst Pentoshi tells his 857,000 followers on the social media platform X that he’s keepin…",2025-02-24T01:00:00Z,https://dailyhodl.com/2025/02/23/trader-predicts-relief-rally-for-altcoin-market-says-one-layer-1-crypto-looking-to-move-further-up/,POSITIVE,0.9975898265838623,0.9975898265838623
ETH,Bitcoin ETFs Post Second Straight Week Of $500 Million Outflow — Details,The US-based spot Bitcoin ETFs (exchange-traded funds) recorded their second consecutive week of significant outflows over the last five-day trading period. This recent run of disappointing performances reflects the ongoing shift in investor sentiment in the …,2025-02-23T23:30:17Z,https://bitcoinist.com/bitcoin-etfs-post-second-straight-week-500-million/,NEGATIVE,0.9999992847442627,-0.9999992847442627
ETH,Bitcoin Pepe presale emerges as a safe haven amid the Bybit hack market volatility,"The ByBit hack caused some market volatility, although the market is slowly stabilizing amid the exchange’s recovery efforts. Bybit has already managed to fully close the ETH gap caused by the hack. Amid the chaos, Bitcoin Pepe presale is offering investors a…",2025-02-23T23:26:34Z,https://coinjournal.net/news/bitcoin-pepe-presale-emerges-as-a-safe-haven-amid-the-bybit-hack-market-volatility/,POSITIVE,0.9995924830436707,0.9995924830436707
ETH,$1.5B in cryptocurrency stolen from Bybit in attack linked to North Korean hackers,"Dubai-based cryptocurrency exchange Bybit Technology Ltd. has been hacked, with some $1.5 billion in cryptocurrency stolen in what is believed to be the largest single theft in cryptocurrency history. Bybit is a well-known cryptocurrency exchange with more th…",2025-02-23T23:13:13Z,https://siliconangle.com/2025/02/23/1-5b-cryptocurrency-stolen-bybit-attack-linked-north-korean-hackers/,NEUTRAL,0.8000168800354004,0
